Location,Price,Bedrooms,Bathrooms,Category_Bedsitter,Category_Commercial,Category_Flats,Category_Houses,Category_Offices,Category_Villas,Latitude,Longitude
Kilimani,180000,5,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,6,5,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,250000,4,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,250000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,6,7,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,200000,4,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,200000,5,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,650000,4,5,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,650000,4,5,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,4,5,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,5,6,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,4,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,4,7,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,6,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,5,1,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,1,5,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,200000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,200000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,4,5,0,0,0,0,0,1,-6.1833368,39.2053275
Kilimani,180000,3,3,0,0,0,0,0,1,-6.1833368,39.2053275
Kilimani,180000,5,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,6,5,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,250000,4,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,250000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,4,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,200000,5,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,200000,4,5,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,4,5,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,5,6,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,4,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,6,7,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,5,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,4,5,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,220000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,200000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,200000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,2,2,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,180000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,200000,2,1,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,200000,4,4,0,0,0,1,0,0,-6.1833368,39.2053275
Kilimani,90000,3,3,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,90000,2,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,180000,2,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,180000,3,3,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,90000,3,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,90000,2,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,80000,2,4,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,80000,3,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,190000,2,1,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,190000,1,1,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,140000,1,1,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,140000,1,1,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,90000,3,3,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,90000,3,3,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,150000,2,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,150000,2,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,90000,1,1,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,90000,1,1,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,75000,2,1,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,75000,3,3,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,60000,2,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,60000,2,1,0,0,1,0,0,0,-6.1833368,39.2053275
Kilimani,55000,1,2,0,0,1,0,0,0,-6.1833368,39.2053275
"Lake View, Westlands",480000,4,4,0,0,0,1,0,0,-1.2421713,36.7690963
"Gigiri, Westlands",480000,5,5,0,0,0,1,0,0,-1.2325029,36.8072952
"Nyari, Westlands",455000,5,2,0,0,0,1,0,0,-1.2300710,36.7882606
"Gigiri, Westlands",455000,2,5,0,0,0,1,0,0,-1.2325029,36.8072952
"Gigiri, Westlands",450000,5,4,0,0,0,1,0,0,-1.2325029,36.8072952
"Riverside, Westlands",450000,4,5,0,0,0,1,0,0,-1.2699761,36.8053831
"Riverside, Westlands",260000,4,3,0,0,0,1,0,0,-1.2699761,36.8053831
"Mountain View, Westlands",260000,5,5,0,0,0,1,0,0,-1.2694782,36.7389066
"Runda, Westlands",580000,3,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",580000,4,7,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",350000,3,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Nyari, Westlands",350000,5,6,0,0,0,1,0,0,-1.2300710,36.7882606
"Hill View, Westlands",340000,4,4,0,0,0,1,0,0,-1.2434756,36.7769136
"Kitisuru, Westlands",340000,6,4,0,0,0,1,0,0,-1.2403787,36.7710300
"Westlands Area, Westlands",130000,4,4,0,0,0,1,0,0,,
"Runda, Westlands",130000,4,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Thigiri, Westlands",350000,4,3,0,0,0,1,0,0,-1.2329772,36.7961782
"Kitisuru, Westlands",350000,4,4,0,0,0,1,0,0,-1.2403787,36.7710300
"Runda, Westlands",300000,3,5,0,0,0,1,0,0,-1.2182119,36.8089887
"Nyari, Westlands",300000,4,5,0,0,0,1,0,0,-1.2300710,36.7882606
"Runda, Westlands",300000,5,5,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",300000,5,5,0,0,0,1,0,0,-1.2182119,36.8089887
"Lake View, Westlands",480000,4,4,0,0,0,0,0,1,-1.2421713,36.7690963
"Runda, Westlands",480000,4,5,0,0,0,0,0,1,-1.2182119,36.8089887
"Runda, Westlands",650000,5,6,0,0,0,0,0,1,-1.2182119,36.8089887
"Kitisuru, Westlands",650000,4,4,0,0,0,0,0,1,-1.2403787,36.7710300
"Loresho, Westlands",300000,4,5,0,0,0,0,0,1,-1.2568211,36.7521131
"Westlands Area, Westlands",300000,4,4,0,0,0,0,0,1,,
"Riverside, Westlands",401605,4,5,0,0,0,0,0,1,-1.2699761,36.8053831
"Kyuna, Westlands",401605,5,6,0,0,0,0,0,1,-1.2512727,36.7801124
"Runda, Westlands",580000,5,4,0,0,0,0,0,1,-1.2182119,36.8089887
"Westlands Area, Westlands",580000,4,3,0,0,0,0,0,1,,
"Westlands Area, Westlands",650000,3,5,0,0,0,0,0,1,,
"Loresho, Westlands",650000,4,5,0,0,0,0,0,1,-1.2568211,36.7521131
"Loresho, Westlands",350000,4,5,0,0,0,0,0,1,-1.2568211,36.7521131
"Brookside, Westlands",350000,5,4,0,0,0,0,0,1,-1.2589195,36.7931289
"Westlands Area, Westlands",650000,5,4,0,0,0,0,0,1,,
"Kitisuru, Westlands",650000,4,5,0,0,0,0,0,1,-1.2403787,36.7710300
"Loresho, Westlands",580000,5,4,0,0,0,0,0,1,-1.2568211,36.7521131
"Runda, Westlands",580000,5,5,0,0,0,0,0,1,-1.2182119,36.8089887
"Rosslyn, Westlands",280000,4,4,0,0,0,0,0,1,-1.2178086,36.7938653
"Lower Kabete, Westlands",280000,5,6,0,0,0,0,0,1,-1.2403033,36.7523519
"Kitisuru, Westlands",300000,4,6,0,0,0,0,0,1,-1.2403787,36.7710300
"Gigiri, Westlands",300000,5,5,0,0,0,0,0,1,-1.2325029,36.8072952
"Riverside, Westlands",350000,4,4,0,0,0,1,0,0,-1.2699761,36.8053831
"Riverside, Westlands",350000,4,5,0,0,0,1,0,0,-1.2699761,36.8053831
"Runda, Westlands",340000,3,5,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",340000,4,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Westlands Area, Westlands",350000,4,3,0,0,0,1,0,0,,
"Runda, Westlands",350000,3,5,0,0,0,1,0,0,-1.2182119,36.8089887
"Kitisuru, Westlands",300000,5,5,0,0,0,1,0,0,-1.2403787,36.7710300
"Runda, Westlands",300000,5,5,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",517320,5,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Westlands Area, Westlands",517320,4,4,0,0,0,1,0,0,,
"Runda, Westlands",240000,4,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",240000,4,4,0,0,0,1,0,0,-1.2182119,36.8089887
"General Mathenge, Westlands",300000,4,4,0,0,0,1,0,0,-1.2540666,36.7999652
"Lower Kabete, Westlands",300000,4,5,0,0,0,1,0,0,-1.2403033,36.7523519
"Westlands Area, Westlands",450000,5,4,0,0,0,1,0,0,,
"Westlands Area, Westlands",450000,5,4,0,0,0,1,0,0,,
"Rosslyn, Westlands",580000,4,4,0,0,0,1,0,0,-1.2178086,36.7938653
"Runda, Westlands",580000,4,5,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",650000,5,6,0,0,0,1,0,0,-1.2182119,36.8089887
"Brookside, Westlands",650000,5,6,0,0,0,1,0,0,-1.2589195,36.7931289
"Spring Valley, Westlands",325000,5,1,0,0,0,1,0,0,-1.2533393,36.7929369
"Westlands Area, Westlands",300000,3,3,0,0,1,0,0,0,,
"Westlands Area, Westlands",300000,2,2,0,0,1,0,0,0,,
"Westlands Area, Westlands",190000,3,3,0,0,1,0,0,0,,
"Westlands Area, Westlands",190000,2,2,0,0,1,0,0,0,,
"Westlands Area, Westlands",200000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",200000,3,4,0,0,1,0,0,0,,
"Brookside, Westlands",80000,2,3,0,0,1,0,0,0,-1.2589195,36.7931289
"Westlands Area, Westlands",80000,2,3,0,0,1,0,0,0,,
"Westlands Area, Westlands",130000,2,3,0,0,1,0,0,0,,
"Brookside, Westlands",130000,3,4,0,0,1,0,0,0,-1.2589195,36.7931289
"Westlands Area, Westlands",130000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",130000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,4,6,0,0,1,0,0,0,,
"General Mathenge, Westlands",137500,4,4,0,0,1,0,0,0,-1.2540666,36.7999652
"General Mathenge, Westlands",137500,3,3,0,0,1,0,0,0,-1.2540666,36.7999652
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",165000,3,3,0,0,1,0,0,0,,
"Rosslyn, Westlands",165000,4,4,0,0,1,0,0,0,-1.2178086,36.7938653
"Westlands Area, Westlands",165000,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",165000,2,2,0,0,1,0,0,0,,
"Westlands Area, Westlands",165000,2,2,0,0,1,0,0,0,,
"Parklands, Westlands",165000,3,3,0,0,1,0,0,0,-1.2630616,36.8106288
Kileleshwa,210000,4,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,210000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,200000,5,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,200000,4,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,250000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,250000,4,3,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,160000,3,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,160000,3,2,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,160000,3,3,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,160000,5,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,210000,5,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,210000,2,2,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,150000,5,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,150000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,150000,4,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,150000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,220000,5,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,220000,4,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,380000,2,2,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,380000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,300000,2,2,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,300000,4,3,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,210000,4,3,0,0,0,0,0,1,-1.2767338,36.7879011
Kileleshwa,210000,5,5,0,0,0,0,0,1,-1.2767338,36.7879011
Kileleshwa,380000,4,5,0,0,0,0,0,1,-1.2767338,36.7879011
Kileleshwa,380000,5,6,0,0,0,0,0,1,-1.2767338,36.7879011
Kileleshwa,210000,4,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,210000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,200000,5,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,200000,4,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,250000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,250000,3,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,160000,3,2,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,160000,3,3,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,160000,5,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,160000,5,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,150000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,150000,4,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,150000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,150000,5,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,220000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,220000,2,2,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,300000,4,3,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,300000,5,5,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,380000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,380000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,180000,2,3,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,180000,4,4,0,0,0,1,0,0,-1.2767338,36.7879011
Kileleshwa,150000,2,2,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,150000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,250000,3,4,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,250000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,170000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,170000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,130000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,130000,2,2,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,100000,2,2,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,100000,3,1,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,80000,2,5,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,80000,3,2,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,100000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,100000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,75000,2,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,75000,2,2,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,85000,2,2,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,85000,2,2,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,120000,2,2,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,120000,2,2,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,150000,3,2,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,150000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Lavington,400000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,350000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,350000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,250000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,250000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,300000,6,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,300000,4,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,270000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,270000,4,8,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,350000,7,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,350000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,420000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,420000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,260000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,260000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,450000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,450000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,330000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,280000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,280000,5,6,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,580000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,580000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,650000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,650000,5,6,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,420000,4,5,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,420000,5,6,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,520000,6,6,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,520000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,500000,6,7,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,500000,4,5,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,450000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,450000,5,7,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,400000,5,6,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,400000,6,6,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,910000,6,6,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,910000,5,6,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,450000,5,6,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,450000,5,6,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,400000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,350000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,350000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,250000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,250000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,300000,6,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,300000,4,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,270000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,270000,4,8,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,350000,7,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,350000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,420000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,420000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,260000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,260000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,450000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,450000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,330000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,200000,2,2,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,200000,2,2,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,130000,4,5,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,130000,3,3,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,240000,1,1,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,240000,1,1,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,80000,1,1,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,80000,3,4,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,65000,1,1,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,65000,1,1,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,60000,1,5,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,60000,4,5,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,65000,4,3,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,65000,3,3,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,150000,3,2,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,150000,2,2,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,55000,2,1,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,55000,1,3,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,160000,3,4,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,160000,4,2,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,55000,2,5,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,55000,4,5,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,170000,4,4,0,0,1,0,0,0,-1.2740678,36.7762269
Lavington,170000,4,4,0,0,1,0,0,0,-1.2740678,36.7762269
"Lake View, Westlands",480000,4,4,0,0,0,1,0,0,-1.2421713,36.7690963
"Gigiri, Westlands",480000,5,3,0,0,0,1,0,0,-1.2325029,36.8072952
Kilimani,455000,5,4,0,0,0,1,0,0,-6.1833368,39.2053275
Lavington,455000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,180000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,180000,4,2,0,0,0,1,0,0,-1.2740678,36.7762269
"Gigiri, Westlands",250000,2,5,0,0,0,1,0,0,-1.2325029,36.8072952
"Gigiri, Westlands",250000,5,5,0,0,0,1,0,0,-1.2325029,36.8072952
Lavington,360000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,300000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,300000,6,4,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",260000,4,5,0,0,0,1,0,0,-1.2699761,36.8053831
Lavington,260000,4,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,580000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,580000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",270000,4,3,0,0,0,1,0,0,-1.2699761,36.8053831
"Mountain View, Westlands",270000,5,5,0,0,0,1,0,0,-1.2694782,36.7389066
"Runda, Westlands",350000,3,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",350000,4,7,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",420000,3,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Nyari, Westlands",420000,5,6,0,0,0,1,0,0,-1.2300710,36.7882606
"Hill View, Westlands",400000,4,8,0,0,0,1,0,0,-1.2434756,36.7769136
"Lake View, Westlands",480000,4,4,0,0,0,0,0,1,-1.2421713,36.7690963
"Runda, Westlands",480000,4,5,0,0,0,0,0,1,-1.2182119,36.8089887
"Runda, Westlands",650000,5,6,0,0,0,0,0,1,-1.2182119,36.8089887
"Kitisuru, Westlands",650000,4,4,0,0,0,0,0,1,-1.2403787,36.7710300
"Loresho, Westlands",300000,4,3,0,0,0,0,0,1,-1.2568211,36.7521131
Kiambu Road,300000,3,5,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,401605,4,5,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,401605,4,4,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,580000,4,4,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,580000,4,5,0,0,0,0,0,1,-1.2418057,36.8443387
Muthaiga,150000,5,3,0,0,0,0,0,1,-1.2530907,36.8301036
Lavington,150000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
Kileleshwa,350000,4,5,0,0,0,0,0,1,-1.2767338,36.7879011
"Westlands Area, Westlands",350000,4,6,0,0,0,0,0,1,,
Karen,250000,4,5,0,0,0,0,0,1,17.1863135,97.7499316
Lavington,250000,5,4,0,0,0,0,0,1,-1.2740678,36.7762269
